,0.00821917808219178,0.010958904109589041,0.019178082191780823,0.021917808219178082,0.024657534246575342,0.0273972602739726
735.0,0.43103811179567786,0.4218807783684517,0.31168980338778374,0.2707883523852993,0.27626143025904926,0.2727885769135767
736.0,0.3802122611163007,0.3797933027505501,0.3046759270406644,0.2677060226900603,0.261125676544964,0.2554989077898392
737.0,0.4287392970769335,0.36444110388954887,0.3081774521373454,0.3008036278032986,0.2652739410652951,0.2864673201354395
738.0,0.355606373412365,0.3670115534095648,0.30410276620095256,0.2610090619206892,0.2614367485206026,0.23208907755242136
739.0,0.4025249090552391,0.364061007162645,0.3129029584728542,0.26132605588369284,0.27119465904953166,0.2591217418440278
740.0,0.43360724508223514,0.3708082725289171,0.2834219166602342,0.26581944460418394,0.2514710823289892,0.22914352924352577
741.0,0.35360957757132117,0.35568509083097244,0.26667995138953104,0.25492254425550065,0.2607654970970933,0.24531011773252404
742.0,0.36853296207444597,0.384646531390899,0.2759671127200556,0.2796781176912825,0.23819446374102737,0.25061365639872124
743.0,0.37194118592637826,0.34499122047691977,0.265084849666252,0.2384680516548764,0.2321176600194449,0.2282975650119053
744.0,0.3674687761680938,0.3272326376151212,0.26744512066063286,0.26001342998386223,0.23926153010712564,0.22311697122860802
745.0,0.36176282356046097,0.321254375860464,0.27045748257911384,0.24207216651558205,0.2462777044654016,0.23441916265245105
746.0,0.3066851211302465,0.3221171155498802,0.2577990741959647,0.22341731901075634,0.23955827131306323,0.23215704090700412
747.0,0.3598894456273257,0.33020853546374906,0.24435781069154938,0.22925351769961871,0.23250499876704145,0.2091677497216592
748.0,0.33612482301373403,0.30875411723465973,0.24370803877792896,0.22406019362354745,0.21604727866896056,0.21251878263527213
749.0,0.3255741088312367,0.30040619975090144,0.22847489903830348,0.2172236958385078,0.2211950967176412,0.20156467483457424
750.0,0.3057770358742249,0.2632829768728724,0.20821626186528674,0.2185829671452154,0.21731213003743532,0.20488450661128071
751.0,0.30585698689460505,0.26554611020743424,0.21590831138487182,0.21160766839174439,0.2136148341089723,0.1909251179331426
